sector,business_model,funding_stage,country,arr,mrr,revenue_growth,gross_margin,burn_rate_monthly,runway_months,customer_count,churn_rate,net_revenue_retention,employee_count,cac,ltv,logo_retention,active_users,arpu,valuation,arr_per_employee,ltv_to_cac_ratio,burn_multiple
Healthtech,Subscription,Series B,UK,43886101.36309055,3657175.113590879,1.9212127110160149,0.514168115815963,933187.8049794092,21.850035314615923,18043,0.1113988201403565,1.1362243375807235,210,5913.349537826852,36955.83635865179,0.7230798370479955,342931,5015.992481757156,367434793.6846575,208981.43506233595,6.249560612348481,0.25516628982612155
Edtech,B2B SaaS,Series C,India,21486786.620720733,1790565.5517267275,0.9555831713185244,0.5046386737859755,826477.1596492353,9.546637788290424,14266,0.1923964027590766,1.1449214252166406,431,17285.942224105605,44366.50251514685,0.9468528219480016,339671,8007.623294841431,90190693.40373924,49853.33322673024,2.566623325471772,0.4615732492185075
Technology,Marketplace,Series A,Germany,21066126.44077947,1755510.5367316224,1.6371355832336625,0.7722898797590168,463812.7623977776,33.58931699117289,19862,0.1046622230974227,1.1392795497657424,324,4670.348842512071,126263.72940953034,0.8110347623920773,106389,4001.432485211056,165416524.9742816,65018.90876783787,27.035181667846473,0.26420391828652634
SaaS,Subscription,Series C,UK,44768689.47690961,3730724.123075801,0.1867231424861585,0.6874103656200578,477927.9005344879,23.271301065562085,11343,0.1056747570048196,1.0831284274576936,271,11723.582749377,75646.49844373474,0.8322004462857809,784088,7481.915113254791,170553225.58160403,165198.11615095797,6.452506888114443,0.1281059346035106
Technology,B2B SaaS,Series C,Germany,7759261.048172106,646605.0873476755,1.1862308003749795,0.542655996799607,744388.8754881881,10.879915868836548,17074,0.1711368458015276,0.9530747936345804,294,18983.2000647406,57814.82323000874,0.9452067760696982,511388,9870.751353918557,38843238.26328549,26392.044381537777,3.0455783552212576,1.1512264441679763
Technology,B2B SaaS,Seed,USA,1704254.8155180064,142021.23462650055,0.8169386732136503,0.835366686658932,694977.1685047215,20.580434102149976,505,0.2049512671528686,1.2257350423689326,235,9474.425328390333,133980.1662442393,0.764385444989217,352702,6463.757266902458,11673446.429712184,7252.148151140453,14.141244624385257,4.893473643800037
SaaS,Subscription,Seed,India,7060992.513313277,588416.0427761064,1.7280989327835827,0.5131987702056671,513114.9561903901,35.69879177407275,5000,0.0129138162212904,1.1338916543064763,312,16187.458052921063,53936.94939336377,0.8148955804917316,512532,1762.5860079287504,64354442.45972669,22631.386260619478,3.332020952087084,0.8720274752699622
Healthtech,Marketplace,Pre-Seed,USA,19733507.99201725,1644458.9993347712,1.7911647409572318,0.4013536368378936,312783.8892101796,21.316395406734078,687,0.0752908454026406,1.0760224909419276,203,3794.157540571936,79914.16090296309,0.8978748579677032,93739,1021.782375499456,141520762.7214162,97209.39897545443,21.06242559736113,0.19020473562229848
Healthtech,Subscription,Series A,Singapore,18092199.02771493,1507683.2523095778,1.5763846287093994,0.5031364517026728,202928.8616215212,19.401852925176915,15298,0.0179046435276065,0.9351784032694,25,16780.192870447423,13037.019226733755,0.9469817586426692,724150,7995.420320126473,150740396.88240185,723687.9611085972,0.7769290452968518,0.13459648192726173
Technology,B2B SaaS,Pre-Seed,USA,26302152.343908705,2191846.0286590587,1.3229350877580643,0.8595548322833026,118511.56138837423,13.42022776892101,545,0.2367532412665692,1.0671592795996327,48,13571.820519388531,126326.8896111439,0.9774800694614167,284639,8015.174796610464,190834599.60761315,547961.5071647647,9.3080283098848,0.054069291290902384
Healthtech,Fintech SaaS,Series A,USA,17800793.52770786,1483399.4606423215,1.3147637433673425,0.6570240980194324,274547.4070449042,7.46230494613154,15084,0.0380673359414099,0.8619937146250951,60,7157.934857710854,33278.38229267499,0.8937278259576529,637971,6899.810701088021,117064749.96600673,296679.89212846436,4.649159702372256,0.18507988868084352
Healthtech,Subscription,Pre-Seed,USA,41809562.26633772,3484130.1888614767,0.1965218454677827,0.7699155470192522,988678.4655552914,30.937741137497955,1643,0.1604238554385185,1.011973729662168,349,13653.807321510458,115788.91209401774,0.979503974712999,10117,706.9102511570785,172047583.81712368,119798.1726829161,8.480338807154673,0.283766223408077
Technology,Fintech SaaS,Series B,USA,16506117.574156288,1375509.797846357,1.4755082526394008,0.4919040619392503,182437.8879055055,4.483820002461306,4902,0.2195775847249314,1.2161032546136363,254,760.1876516346687,84242.47017478336,0.7791096323602791,40426,6007.590869276095,89002585.23549597,64984.714858883024,110.81799341732618,0.13263292503706584
Healthtech,B2C SaaS,Series B,Germany,33989353.88510079,2832446.1570917326,0.1554059076562684,0.8779302670944626,981142.3185501852,27.389462757541608,1146,0.0627984254385427,1.2875098041487787,281,14779.81112351104,34071.15189458141,0.8263402823640343,546856,8281.46444472982,215183894.9749108,120958.55475124836,2.3052494791616516,0.34639398743508387
Edtech,B2C SaaS,Seed,UK,13596456.961185696,1133038.080098808,0.7748369566675913,0.4228311427183531,791202.3130958813,17.288941100603857,13000,0.1151772057010176,0.947213758960176,456,11838.874205466778,35650.39926534769,0.71797847843833,209822,7698.323418210894,65462917.77820132,29816.79158154758,3.0112997778864465,0.6983016078567135
Technology,Fintech SaaS,Series A,Singapore,40770736.68806388,3397561.3906719903,0.6756319470826434,0.779018105628918,940753.9439639524,24.80865046551838,19145,0.1894695335551995,1.0747384218508311,261,8405.659967941188,79267.1913723298,0.7889622537466022,523770,4207.034854709035,180850235.3555629,156209.71911135587,9.43021626792558,0.27689093316953556
Technology,B2B SaaS,Seed,UK,46542487.942161776,3878540.661846815,0.120633545538342,0.7107292032509721,468580.4829170757,3.6686172307365927,11143,0.0698915622252928,0.871091151412881,529,5636.49082052618,60794.64397194725,0.8481310301768893,217185,109.8009398712224,167285022.32167235,87982.01879425667,10.785903127980598,0.12081360588184611
SaaS,Marketplace,Seed,Germany,16520836.033023365,1376736.3360852802,1.1193755852677003,0.5109116510873389,43744.76700583317,34.06510774191814,7964,0.040446099510812,0.8879280959060843,69,19629.2751750668,93031.37578532942,0.8708811864770781,544330,975.5438158190824,141544360.99490762,239432.40627570095,4.7394198183893375,0.03177425180061744
Healthtech,Marketplace,Pre-Seed,Singapore,21062169.908609305,1755180.825717442,0.7987060362804975,0.8656216642397313,166243.17387145132,35.90327736551604,12465,0.1009900146619716,1.1892649423331323,183,1340.5007975037006,138506.7900758534,0.8589871878992161,967922,7073.5291018767775,131918410.47647747,115093.82463720931,103.32466070425522,0.09471569620383603
Healthtech,Marketplace,Seed,USA,22866740.63864532,1905561.7198871104,0.3522210973068105,0.5220595375427883,857304.9351736285,4.1375427634811714,5564,0.2498536087634864,0.80448979766406,426,3388.7045198348105,101447.50083307704,0.7167974336838975,169697,6871.601025254456,46942853.08563156,53677.794926397466,29.936956804372635,0.44989617823788847
SaaS,B2B SaaS,Series B,USA,29755291.957889643,2479607.66315747,0.4548924855831435,0.6815677717925549,884269.072796149,25.00549842778485,13948,0.1232299617745233,0.9929504617216708,428,5043.617228628768,2666.8262099446565,0.97625525690699,86343,2302.5742960745256,130264238.55770136,69521.71018198515,0.5287526965383332,0.3566165268541487
Technology,Subscription,Series C,India,20972038.2294955,1747669.8524579585,0.68259104507613,0.7991754063799306,958539.5398551146,31.884717960478,18601,0.1964052823238296,0.8887681479828269,96,18284.945909929607,78163.90777461819,0.7941867046558778,688649,216.90997297214565,96931093.15735658,218458.73155724478,4.27476833454407,0.5484671710203189
SaaS,Marketplace,Series A,Germany,48492706.0167609,4041058.834730075,0.2464849661866774,0.6960893717528347,272007.4645501611,20.917076290489444,15947,0.0869091725352292,0.9700793301460146,99,3829.699605016898,70900.88210884541,0.8822274342123297,574058,1369.0025245097602,219027641.73520583,489825.3133006152,18.51343171040502,0.06731093895798972
Healthtech,Subscription,Series B,Germany,32729880.98799106,2727490.0823325883,1.4345018353839638,0.758065470496419,877597.8991202431,23.248979356548496,16594,0.0338823142877097,1.1637503716700848,170,1513.785514657505,36952.72430174,0.7169980116885353,963513,1687.3474369343935,321232681.89790803,192528.71169406507,24.410805853232503,0.3217602530637651
Fintech,Subscription,Series B,UK,15546221.056067608,1295518.4213389673,1.1204613387542672,0.6815053800431795,483429.43851108325,24.61875841701724,16439,0.060420909717648,1.3875459437520763,452,16618.57859582176,89520.30205572698,0.7685593292142404,98530,7482.182506536968,102062216.26065429,34394.29437183099,5.386760458456667,0.3731552022328178
Fintech,B2C SaaS,Series B,UK,5626440.88798044,468870.07399837,0.2050358480301219,0.7754181667182313,307077.18837376044,32.34696107531805,9775,0.1775656587322518,0.9671636315800706,458,14237.101476628037,142274.00499271025,0.7256367536237592,582480,2423.255428069782,21785017.381608352,12284.805432271702,9.993186128951221,0.6549302363341448
Edtech,Subscription,Series C,India,28579457.24540029,2381621.437116691,0.6626020317527677,0.4706446335435503,281594.975958974,31.36944994098557,9490,0.1545800709168185,1.0267932039183405,284,1476.257162607193,38829.77210043547,0.764428883136055,790011,9855.1091654654,121386051.73019896,100631.89170915596,26.302850942215823,0.11823666497555835
Fintech,Fintech SaaS,Series B,India,9297069.104283882,774755.7586903236,1.2893055212975026,0.5898596632408328,925794.7760054796,28.23589923167801,8905,0.1898835946091849,1.385242594295733,271,9327.420329089118,96736.35729539148,0.9572260922171628,789322,8876.923345296156,53134722.56643822,34306.52806008812,10.371180228010417,1.194950493263165
Edtech,B2B SaaS,Pre-Seed,Singapore,30768850.340696063,2564070.861724672,1.0162928680974588,0.708673549962843,168630.43460385568,10.113833440897206,15658,0.074775842549522,1.1586676043780229,482,5040.621681219623,132538.59048954243,0.8046981152821026,442180,4515.714020375923,224514990.91664305,63835.78908858104,26.294096020607036,0.06576668262999164
Fintech,B2C SaaS,Series B,Germany,22478067.28721601,1873172.273934668,0.0817013642908009,0.8820068511798985,819448.3393635054,26.87745868502951,1940,0.227633740865332,1.002493823830663,522,12296.981832650632,91712.36357163353,0.7748439072669671,239103,1227.6818227083186,94209559.40760654,43061.431584705,7.458119790672635,0.437465550161184
Edtech,B2C SaaS,Pre-Seed,India,15882141.32153022,1323511.776794185,0.4502567084071443,0.626807089227311,555877.1910357004,33.32987522296234,15221,0.219957557025773,1.3496349987810965,110,19298.707847838963,70359.49957818956,0.7132925792812663,850337,927.2641182699346,61437385.49886264,144383.102923002,3.6458140168212503,0.4200016960802178
Fintech,B2B SaaS,Series A,UK,47664868.347981565,3972072.362331797,0.4310681974007138,0.8796896361576155,765622.0635147829,24.15120718013237,1205,0.0895538376781897,1.1878562228349692,407,3896.503941969053,140718.10944786094,0.7845021351889662,681225,7140.51170212216,299412003.6775924,117112.69864368935,36.113939968645504,0.19275128791090956
Edtech,Fintech SaaS,Pre-Seed,UK,8058704.280866722,671558.6900722268,1.3629901994338125,0.535305347597597,287379.2571429282,8.351937853144891,12652,0.0897705124086795,0.9987506361867968,475,3970.30619239372,29758.12288765618,0.8516868000657039,454451,1375.886306237704,46834611.00418916,16965.693222877308,7.495170761556514,0.4279287296721903
SaaS,Marketplace,Series B,India,45065155.12621877,3755429.593851565,0.2417173526954356,0.4214788136878223,726941.4999635632,28.113711908389387,11428,0.0236362428159955,1.2661442329740982,506,7655.46690937232,46197.3072696476,0.7484466979761231,466365,730.2695342567498,296916931.1878,89061.57139568927,6.034551232020853,0.19357079710766534
Edtech,Fintech SaaS,Pre-Seed,Germany,35614684.28409764,2967890.357008137,1.723947245892706,0.4918960349280541,20808.12449799167,22.751440138427785,14704,0.0949260734376001,0.8742723986702826,240,6768.636386692613,11464.77226211878,0.7159356965959662,186545,9168.659922841198,218446240.39037943,148394.51785040685,1.6938082661167828,0.007011082619294559
SaaS,B2B SaaS,Series C,Singapore,7214306.988122979,601192.2490102482,1.4441023906475725,0.7004024445635346,696834.1316430506,6.174303000477668,1341,0.0283932787482115,1.1624805231302426,117,19734.503301812005,101125.69611103328,0.8990132298061403,559414,6812.314386300782,52862567.59971726,61660.74348823059,5.124309163724836,1.1590870188201179
Edtech,B2B SaaS,Seed,UK,317744.71358429675,26478.72613202473,1.0391066462436,0.8685075004381319,272184.0734510835,19.21993471074372,7299,0.0517064530677737,0.8346156029998641,594,14594.815938034835,129747.0961405802,0.7401236749906974,81004,2954.35382132364,2165054.109358825,534.9237602429238,8.889943983634122,10.279349244142455
SaaS,B2C SaaS,Pre-Seed,USA,35026116.289868616,2918843.024155718,1.3133610877258874,0.5940267736511238,563910.0410211072,6.105277118995415,11306,0.233630708692716,1.256904648691938,96,18470.234097338314,137585.3623904057,0.8818299327901673,525239,4225.370620516385,163956087.6222462,364855.3780194647,7.4490318674538445,0.19319642623954383
Technology,Subscription,Seed,Singapore,4858137.313824727,404844.7761520606,0.7358196621580138,0.7506354035546788,794835.830468485,22.477038053372613,2198,0.045144681893675,1.248740961288905,156,457.2683037015657,42807.70445937965,0.7925681551594738,355124,2815.030798659219,42501357.77844304,31141.905857850816,93.61616388639509,1.9633100815161386
Technology,B2C SaaS,Seed,Singapore,7036353.417762038,586362.7848135032,1.62527612392725,0.7385879808316619,210940.93275176405,24.38709969929004,6928,0.115444014845494,0.8672738980834334,292,10462.424661734274,15889.839536882184,0.7459909484311946,15936,9545.671962793076,49366672.47419332,24097.100745760406,1.5187530663898945,0.35974474883984203
SaaS,Marketplace,Series B,India,44922697.21438938,3743558.101199114,1.1477835271030326,0.8595799494666558,313926.4077113376,6.789544256254315,6448,0.1434924286538019,1.0073221950740106,172,17612.58349645084,71413.4531251537,0.9719805267439424,802005,5574.828762809618,271930327.9720296,261178.4721766824,4.0546835811761754,0.0838577629156557
Technology,B2C SaaS,Pre-Seed,Germany,40219657.89712707,3351638.1580939223,0.2477983491661208,0.5543742442515025,574010.2160648445,4.418179146347663,98,0.177067925827123,0.8430662558364612,52,9646.240751698057,51465.64937969181,0.7638622342277965,499617,7657.771807952537,91335839.31502783,773454.959560136,5.335306333779006,0.1712625853356689
Technology,B2B SaaS,Series C,Singapore,29778648.92340768,2481554.07695064,1.3012377904583514,0.7549631890712909,710036.5125474894,30.053766570127717,19194,0.1260324763234473,1.1200151525088209,89,2284.100356905717,100031.38844800663,0.7094107913721502,324165,2828.787005725346,222306135.5027943,334591.56093716493,43.7946555831372,0.28612574641935257
Healthtech,B2B SaaS,Series C,UK,31460983.847225416,2621748.6539354515,0.8710570803416385,0.4450859882447456,444706.4381302202,14.640580771323682,12407,0.1489663859677724,1.0949394604021994,433,9842.245229638904,144978.2362018024,0.911762382076966,956725,4844.303867600878,134958769.21837476,72658.16130998942,14.730199544837133,0.16962207168970253
Healthtech,B2B SaaS,Pre-Seed,Singapore,12871360.185849112,1072613.3488207594,1.9988474045059592,0.7593448357522623,66416.49783330222,5.042220741844023,6390,0.0161203753504474,1.1597713397077214,195,18681.089465529625,140599.07446337902,0.8528951386894623,72028,6204.725420819913,102576126.18733394,66006.97531204672,7.526278096511055,0.0619202603681197
Healthtech,Marketplace,Seed,Singapore,5179120.838575971,431593.40321466426,0.2168373999858666,0.5556115546021119,32216.34664112442,17.32317531995843,15950,0.2023237435412653,1.162584382279353,426,16968.109221655468,61568.82836129944,0.9376561838169336,887448,2308.057667183124,23476824.123082303,12157.560653934204,3.6285025960772646,0.07464513220351697
SaaS,Subscription,Pre-Seed,UK,12209434.743455844,1017452.895287987,0.7650407444519841,0.575674841644632,534174.1592547002,32.14318710718548,533,0.0801611745063277,1.1124623647755012,116,16471.10657558937,24482.62547998328,0.7289828751268164,340468,5079.653007052258,77034178.93164016,105253.74778841245,1.4863983404895942,0.525011193863185
Edtech,B2C SaaS,Series A,Germany,38715103.089818135,3226258.590818178,0.8157846141938014,0.4164338351332345,133777.3217435254,4.277845840556874,477,0.1289179219044837,1.0137904901941637,200,11299.869606314563,72610.76312542536,0.8898239845219033,174645,3248.835056375927,147715824.50196952,193575.5154490907,6.425805399103828,0.041465157853202185
Edtech,Fintech SaaS,Series A,UK,15803525.690492945,1316960.4742077452,0.6941198772620791,0.7470225065930736,654462.6064185482,7.456676554432565,11932,0.1158500511220944,1.335623647226354,319,17132.24614038743,25313.5454025574,0.8420296170892805,36787,4300.930646337813,80886123.65874015,49540.83288555782,1.4775380411377255,0.4969493156673958
Technology,Subscription,Pre-Seed,USA,47717987.01035469,3976498.917529557,0.6091506069094749,0.8331378867079862,923941.782515718,21.37546974023576,10354,0.1744593837053728,1.129386839917676,125,18901.687383881992,66451.53720976328,0.7751838213391501,879153,7016.472329998127,327030324.01412743,381743.89608283754,3.515640474851383,0.23235056809464108
SaaS,Marketplace,Series B,India,46353825.09172737,3862818.7576439474,0.1958239917433312,0.4550850225530666,698117.9564807145,24.38279140456101,14811,0.0265185796758989,1.300653651290694,266,18162.50799206493,131820.64126791296,0.9275021753340464,523662,5207.399072819771,257406459.8782929,174262.50034483973,7.257843538210937,0.18072759823360654
Fintech,B2C SaaS,Pre-Seed,USA,32976422.808823965,2748035.234068664,0.3112555774965648,0.6555864812503616,73294.33468348143,12.883912179063314,12350,0.1588075702508009,1.272072027213505,143,1334.5984999024176,127692.26908815224,0.9410149545872892,499503,6624.140253106189,128051922.62415595,230604.3553064613,95.67841496711466,0.02667154109773327
Healthtech,Marketplace,Seed,USA,4409347.757629673,367445.6464691394,1.7630207030221765,0.8621448797048044,825180.8742711755,21.563427984947293,10577,0.1438236618701092,1.3907644259605578,271,1703.7776449231085,84729.19761657549,0.7920599673868289,248277,3291.153850799638,31937204.11470364,16270.655932212816,49.73019681825871,2.245722278112444
Technology,Subscription,Series B,USA,9474141.554814782,789511.7962345652,0.1288422662163572,0.5821807882378056,881389.4949387283,14.110136650713288,423,0.1915712712164577,0.9968604855141198,409,16468.486553238417,104090.0692903754,0.8565878240362664,640087,447.3985826358005,32607903.906780384,23164.16028072074,6.320560723894011,1.1163728004348477
SaaS,Marketplace,Series A,UK,45124929.92540957,3760410.827117464,0.0898638171283641,0.7959236448955369,462122.8291309315,29.05542073202164,18751,0.0116117881992124,0.9729195807203386,439,15901.811614311477,93337.47558097896,0.7843517330449539,751448,3172.589653749843,308662423.6243531,102790.2731786095,5.869612711106208,0.12289158030245619
Healthtech,B2C SaaS,Series B,USA,27661404.237010904,2305117.0197509085,0.8485295568855581,0.6763357822987071,443688.7143122067,30.28159234687216,8587,0.2337064623556868,1.138577723497632,545,8954.541437797008,106080.76875998384,0.9347306055628538,903893,7029.812116040387,148668817.96527457,50754.87015965304,11.84658862733252,0.19247990905040985
SaaS,Marketplace,Seed,India,10511402.09454432,875950.1745453599,1.021830366692505,0.6941342773025436,22428.372239882618,31.246762790851506,14925,0.1564058820267789,0.877481799018922,345,14397.727935522784,113986.63197608192,0.8097718893213197,816448,8556.604816280422,56321621.942136325,30467.832158099478,7.9169874918144885,0.025604621006581226
SaaS,Fintech SaaS,Pre-Seed,India,32279168.42242533,2689930.701868777,1.450442794649477,0.6835546827443961,506627.6407027437,29.72790363248637,12231,0.0767377695328055,1.3754440028479915,410,14203.890445067747,148202.90040795127,0.9719531685552832,446038,7578.178258130545,250041413.4543548,78729.67907908617,10.433965326690775,0.18834226485863517
Technology,Marketplace,Pre-Seed,India,38292288.46747693,3191024.038956411,1.0656714594758572,0.834119564202829,127462.7812078643,15.571031485604925,10871,0.1314314604624777,1.059395177521465,409,3239.8602220836847,125804.97663546758,0.8356275925764063,109032,582.3520248520038,245534187.08358452,93624.17718209517,38.83037168639249,0.03994416201563609
Healthtech,B2B SaaS,Pre-Seed,USA,35285784.70536117,2940482.058780098,1.600880751929115,0.5141483542285528,600333.4059841451,8.096673235017738,4624,0.223310918603544,1.1264588548893864,185,17740.596163855163,34561.922822746536,0.7924068161096265,653466,4852.792744425975,223045649.2775092,190733.97138033065,1.9481827162698895,0.20416156058207757
SaaS,B2B SaaS,Seed,Germany,43197733.76715132,3599811.14726261,1.1287373314986855,0.5720185841295768,528841.5822025302,12.651434258616606,17040,0.2017857876255855,1.098967495226198,323,12529.288618249668,77633.58063408782,0.8990994191137426,925879,5088.93634785932,266419235.81302536,133739.11383018983,6.196168274151639,0.14690814616891087
SaaS,B2B SaaS,Pre-Seed,India,40628308.53737448,3385692.37811454,1.7284300556364958,0.6414539161855356,840457.5183508454,13.12354475804777,3606,0.0437080380133654,0.9842311495775052,458,9025.50673452271,49025.63800336986,0.8083647923747714,140839,2641.091332207459,327134372.09689444,88708.09724317573,5.4318986673452905,0.24823800407374527
Fintech,B2B SaaS,Series A,Germany,39621959.81720568,3301829.9847671394,0.83331261222984,0.7612389115837352,916835.6356701972,29.423528127299388,15317,0.1037071624952703,1.0905281085680385,448,5993.372879012647,120778.52830602216,0.7918599199170635,779467,8079.306765616828,208262561.6891533,88441.87459197697,20.152013022410063,0.2776749983796808
Fintech,B2C SaaS,Series B,USA,43485910.44941098,3623825.8707842487,1.7715526317590975,0.8756399738033087,449549.98322619806,12.465573304445025,5296,0.1302901920492314,0.9320289922859648,82,18723.90696343853,1596.4712039740853,0.740095086568074,247395,2069.671444772631,299313586.0826499,530315.9810903778,0.085263786403738,0.12405396927333844
Fintech,Marketplace,Series B,Germany,30789716.656978328,2565809.721414861,1.786002970610268,0.701278382762851,700642.1354606538,15.06160884130479,6556,0.0483372322294501,0.9923504374699436,174,12511.865412172114,42349.15679566826,0.826256274805389,964300,8371.579070566844,274937732.61185294,176952.3945803352,3.38471965614888,0.2730686260999509
SaaS,Subscription,Pre-Seed,India,33654734.65361784,2804561.22113482,1.303322975042636,0.4948840686053841,124260.90935215962,34.84968986289417,10342,0.1097640181951429,1.1534124925461304,361,1423.8768292199643,123496.96381171192,0.760660749958014,263360,5390.346588309745,235491838.3143533,93226.4117828749,86.73289801293183,0.04430672021553499
Healthtech,B2B SaaS,Series C,UK,8905361.059318403,742113.4216098669,0.1510199754977532,0.7779388654129404,363042.3579255192,15.84802218452445,16318,0.0692962209473725,1.3155070872181382,458,4361.812881070272,47078.20922408726,0.7568818810468712,297680,3244.786685971554,46746780.01969078,19444.019780171184,10.793266586102503,0.48920063612105447
Healthtech,Subscription,Seed,India,43985396.093934834,3665449.6744945697,0.1617169561084574,0.5063373533800153,910178.7620307644,32.37048424727742,4927,0.0677136529828571,1.0518863366334714,409,4382.175689871708,20159.687859655285,0.8063995504638896,107828,3663.333487101572,181791178.47475287,107543.75573089201,4.600383299612864,0.2483129882710146
Fintech,Fintech SaaS,Series B,Singapore,39554612.22306602,3296217.6852555014,1.7627137252430232,0.561017040765526,580085.4853183707,12.179355368444844,6923,0.0228003140097826,1.242714308816245,5,8629.10797018896,73569.77851349437,0.7516520435701496,171417,1036.097971567623,320884148.9135826,7910922.444613203,8.525768685205517,0.17598518687439368
SaaS,Fintech SaaS,Series B,UK,19132370.39730484,1594364.1997754031,0.1258761005097191,0.7001366406955409,110412.48811666512,20.90395434456837,4761,0.1116604835907487,0.9796468968899148,452,1138.207829588452,4691.903399077923,0.8204074395007459,745641,2516.221510052585,97787138.03639051,42328.25309138239,4.122185137993999,0.06925173566504995
SaaS,Fintech SaaS,Series A,UK,7739708.752588517,644975.7293823764,0.6959897471681558,0.7350465870742853,450254.40998353495,27.22843725120209,1225,0.2182234877375662,1.2550233659591257,574,15136.349160886664,127974.70005611012,0.9330625803702002,992251,7329.631046572461,50642797.20698478,13483.813157819715,8.45479307433032,0.6980951212143982
SaaS,Fintech SaaS,Pre-Seed,Singapore,31950522.493235923,2662543.541102994,1.0541324570669068,0.8255184935960365,442732.4108140772,30.050983447776183,15569,0.2408526643284617,0.9493524195544512,480,14250.466295741064,113781.00514947544,0.9621579779853064,212220,5777.906030913639,212609918.2144823,66563.58852757484,7.984370671679731,0.16628175426219302
Healthtech,B2C SaaS,Series C,India,12825371.388901,1068780.9490750832,1.4632356259800197,0.7978975024026562,452391.1945191534,9.969392760958916,19499,0.0553504922127248,1.313897600540955,483,1984.712244357681,107835.90144167042,0.7700478947854082,511001,8776.308032433704,90695082.14080349,26553.563952175984,54.33326757983987,0.4232777492063739
Technology,Marketplace,Series B,Germany,25625403.71821861,2135450.309851551,0.9289382962456604,0.7756560723015715,475310.5354491756,14.345926974504245,9627,0.076755218912793,1.3567087410966885,160,3468.556321338684,148238.28725901537,0.7915374474538229,404190,2562.034769799863,155614625.4473771,160158.7732388663,42.73774836725241,0.2225809391379458
Edtech,B2B SaaS,Series A,Germany,16915632.281453367,1409636.0234544473,1.3409967290315468,0.7153232629751601,941074.6474430384,34.721597052696524,10255,0.1733641061596972,1.290689556346501,284,9927.809947458016,105964.28491697912,0.7219125221513996,792528,7604.4087231880385,144444686.092384,59562.085498075234,10.673480402806355,0.6676011621332189
Technology,Marketplace,Series B,UK,46655703.32979864,3887975.27748322,0.491068335114021,0.6624055938046018,929301.0609537289,34.68745814925794,10558,0.0937610141333081,1.2188867846905138,81,4586.85828784142,49390.82366653764,0.706521496801314,826533,5667.061994735664,243992303.7233339,575996.3374049214,10.767898323229211,0.23901928243620105
SaaS,B2B SaaS,Series C,UK,20822542.54556569,1735211.8787971411,0.5833068966702533,0.4077903500212625,222497.22953133917,13.308797802667227,15569,0.0527696455553117,0.8120866828979614,34,13388.771160637933,94808.22705441675,0.9619914190314518,157868,8001.866084833362,106228994.6663005,612427.7219284027,7.081174658742874,0.1282248192569864
Edtech,B2B SaaS,Seed,Germany,3173593.5396176204,264466.1283014684,0.890225549951163,0.5951293144735977,439257.5331756828,12.234255307027976,2915,0.211826672151707,1.2611101955593864,413,12629.49149665943,81213.37510061897,0.7087035704022484,548534,5495.331101827124,14776605.617319183,7684.245858638306,6.430454870023893,1.660921706673028
Healthtech,Subscription,Pre-Seed,Singapore,31255676.03134963,2604639.669279136,0.9780292475821802,0.7104608698542039,425467.4784859439,18.516015015699537,18712,0.0796742216098408,1.0639119803549866,428,990.8501167120904,119459.08368712707,0.7792342714411675,685749,6857.341954981747,195563813.34290004,73027.28044707858,120.56221387299699,0.16334984201622674
Fintech,Subscription,Series B,UK,47959181.71966979,3996598.476639149,1.041271117256012,0.7661595577576757,711340.3446098861,10.7968300501849,1474,0.1117641035576722,0.9666187582779256,173,7461.513358813202,59253.13147531758,0.8690820770627363,263500,8062.489472179204,305893056.00574094,277220.7035819063,7.9411680480784055,0.17798644241291708
SaaS,B2B SaaS,Series A,Germany,23551273.166805908,1962606.0972338256,0.1050280877457902,0.7379549959077825,356835.87545712816,34.325342865492345,1638,0.0877898115043406,1.138283538810636,8,12478.230053157338,70589.31016985196,0.8037759132215772,257758,2116.524555893781,124839138.49515206,2943909.1458507385,5.656997015533538,0.18181736822282715
SaaS,Marketplace,Seed,UK,20674305.27017601,1722858.7725146676,0.0537629303530119,0.8764643953130071,39580.3257452164,16.81334214329961,7146,0.2295038186492227,1.2277317748592609,431,9379.789947020234,146191.8638086314,0.7110094272493157,578363,8508.976361913545,116673271.5212983,47968.22568486313,15.585835571411016,0.022973633345143758
Technology,B2C SaaS,Series A,Singapore,33199432.440697733,2766619.3700581444,1.055925904072934,0.6615839803721897,926126.7949135532,23.46266991955765,2857,0.0846553204251015,1.0400399338507256,523,4007.8179974586487,22359.16046122124,0.9268815755391792,133929,7078.2473329239765,217760813.7205976,63478.83831873372,5.578886185799642,0.33475034727819797
Healthtech,Marketplace,Seed,Germany,40663976.85001847,3388664.7375015398,1.7684047705598325,0.6735081141031668,823487.4193833069,19.873096462618932,608,0.217703645349304,1.0318243617587983,287,8039.071045005905,46431.790447452506,0.8452364839224926,920771,6638.565338573524,218988886.1279252,141686.33048786924,5.775765655945686,0.24301236126134557
Technology,B2C SaaS,Series A,USA,17365443.275176916,1447120.2729314098,1.8497396686883407,0.503676666513228,568856.3267115059,20.708298086471924,17338,0.2088754835024788,0.8833108320504979,61,10722.27780900699,88330.2982032406,0.8428465621233747,909982,456.6465776790381,95426576.80031942,284679.39795371995,8.238016191768589,0.39309540288533323
