sector,business_model,funding_stage,country,arr,mrr,revenue_growth,gross_margin,burn_rate_monthly,runway_months,customer_count,churn_rate,net_revenue_retention,employee_count,cac,ltv,logo_retention,active_users,arpu,valuation
Edtech,Fintech SaaS,Pre-Seed,UK,8058704.280866722,671558.6900722268,1.3629901994338123,0.535305347597597,287379.2571429282,8.351937853144891,12652,0.0897705124086795,0.9987506361867968,475,3970.30619239372,29758.12288765618,0.8516868000657039,454451,1375.886306237704,46834611.00418916
SaaS,Marketplace,Series B,India,45065155.12621877,3755429.5938515645,0.24171735269543565,0.4214788136878223,726941.4999635632,28.113711908389387,11428,0.02363624281599554,1.2661442329740982,506,7655.46690937232,46197.307269647594,0.7484466979761231,466365,730.2695342567498,296916931.1878
Edtech,Fintech SaaS,Pre-Seed,Germany,35614684.28409764,2967890.357008137,1.7239472458927059,0.49189603492805417,20808.12449799167,22.751440138427782,14704,0.09492607343760014,0.8742723986702826,240,6768.636386692613,11464.77226211878,0.7159356965959662,186545,9168.659922841198,218446240.39037943
SaaS,B2B SaaS,Series C,Singapore,7214306.988122979,601192.2490102482,1.4441023906475723,0.7004024445635346,696834.1316430506,6.174303000477668,1341,0.028393278748211556,1.1624805231302426,117,19734.503301812005,101125.69611103328,0.8990132298061403,559414,6812.314386300782,52862567.59971726
Edtech,B2B SaaS,Seed,UK,317744.71358429675,26478.72613202473,1.0391066462436,0.8685075004381319,272184.0734510835,19.21993471074372,7299,0.05170645306777378,0.8346156029998641,594,14594.815938034837,129747.09614058021,0.7401236749906974,81004,2954.35382132364,2165054.109358825
SaaS,B2C SaaS,Pre-Seed,USA,35026116.289868616,2918843.024155718,1.3133610877258874,0.5940267736511238,563910.0410211072,6.1052771189954145,11306,0.23363070869271602,1.256904648691938,96,18470.234097338314,137585.3623904057,0.8818299327901673,525239,4225.370620516385,163956087.6222462
Technology,Subscription,Seed,Singapore,4858137.313824727,404844.7761520606,0.7358196621580138,0.7506354035546788,794835.830468485,22.477038053372613,2198,0.04514468189367509,1.248740961288905,156,457.2683037015657,42807.70445937965,0.7925681551594738,355124,2815.030798659219,42501357.77844304
Technology,B2C SaaS,Seed,Singapore,7036353.417762038,586362.7848135032,1.62527612392725,0.7385879808316619,210940.93275176405,24.38709969929004,6928,0.115444014845494,0.8672738980834334,292,10462.424661734274,15889.839536882184,0.7459909484311946,15936,9545.671962793076,49366672.47419332
SaaS,Marketplace,Series B,India,44922697.21438938,3743558.1011991147,1.1477835271030326,0.8595799494666558,313926.4077113376,6.789544256254315,6448,0.1434924286538019,1.0073221950740106,172,17612.58349645084,71413.4531251537,0.9719805267439423,802005,5574.828762809618,271930327.9720296
Technology,B2C SaaS,Pre-Seed,Germany,40219657.89712707,3351638.1580939223,0.24779834916612087,0.5543742442515025,574010.2160648445,4.418179146347663,98,0.17706792582712308,0.8430662558364612,52,9646.240751698055,51465.64937969181,0.7638622342277965,499617,7657.771807952537,91335839.31502783
Technology,B2B SaaS,Series C,Singapore,29778648.923407678,2481554.07695064,1.3012377904583514,0.7549631890712909,710036.5125474894,30.053766570127713,19194,0.12603247632344738,1.1200151525088207,89,2284.1003569057175,100031.38844800663,0.7094107913721502,324165,2828.787005725346,222306135.5027943
Healthtech,B2B SaaS,Series C,UK,31460983.847225416,2621748.6539354515,0.8710570803416385,0.4450859882447456,444706.4381302202,14.640580771323682,12407,0.14896638596777242,1.0949394604021994,433,9842.245229638904,144978.2362018024,0.9117623820769661,956725,4844.303867600878,134958769.21837476
Healthtech,B2B SaaS,Pre-Seed,Singapore,12871360.185849113,1072613.3488207594,1.9988474045059592,0.7593448357522623,66416.49783330222,5.042220741844023,6390,0.01612037535044749,1.1597713397077214,195,18681.089465529625,140599.07446337902,0.8528951386894623,72028,6204.725420819913,102576126.18733394
Healthtech,Marketplace,Seed,Singapore,5179120.838575971,431593.40321466426,0.2168373999858666,0.5556115546021119,32216.34664112442,17.32317531995843,15950,0.20232374354126537,1.1625843822793527,426,16968.109221655468,61568.82836129944,0.9376561838169335,887448,2308.0576671831236,23476824.123082306
SaaS,Subscription,Pre-Seed,UK,12209434.743455844,1017452.895287987,0.7650407444519841,0.575674841644632,534174.1592547002,32.143187107185476,533,0.08016117450632779,1.1124623647755012,116,16471.10657558937,24482.62547998328,0.7289828751268164,340468,5079.653007052258,77034178.93164016
Edtech,B2C SaaS,Series A,Germany,38715103.089818135,3226258.590818178,0.8157846141938014,0.4164338351332345,133777.3217435254,4.277845840556874,477,0.12891792190448376,1.0137904901941637,200,11299.869606314565,72610.76312542536,0.8898239845219033,174645,3248.835056375927,147715824.50196952
Edtech,Fintech SaaS,Series A,UK,15803525.690492943,1316960.4742077452,0.6941198772620791,0.7470225065930736,654462.6064185482,7.4566765544325655,11932,0.11585005112209441,1.335623647226354,319,17132.24614038743,25313.5454025574,0.8420296170892805,36787,4300.930646337813,80886123.65874015
Technology,Subscription,Pre-Seed,USA,47717987.01035469,3976498.9175295574,0.6091506069094749,0.8331378867079862,923941.7825157179,21.37546974023576,10354,0.1744593837053728,1.129386839917676,125,18901.687383881992,66451.53720976328,0.7751838213391501,879153,7016.472329998127,327030324.01412743
SaaS,Marketplace,Series B,India,46353825.09172737,3862818.7576439474,0.1958239917433312,0.4550850225530666,698117.9564807145,24.382791404561015,14811,0.02651857967589897,1.3006536512906939,266,18162.50799206493,131820.64126791296,0.9275021753340464,523662,5207.399072819771,257406459.8782929
Fintech,B2C SaaS,Pre-Seed,USA,32976422.808823965,2748035.234068664,0.31125557749656485,0.6555864812503616,73294.33468348143,12.883912179063314,12350,0.15880757025080092,1.272072027213505,143,1334.5984999024176,127692.26908815224,0.9410149545872892,499503,6624.140253106189,128051922.62415595
Healthtech,Marketplace,Seed,USA,4409347.757629673,367445.64646913944,1.7630207030221763,0.8621448797048044,825180.8742711755,21.563427984947293,10577,0.1438236618701092,1.3907644259605578,271,1703.7776449231083,84729.19761657549,0.7920599673868289,248277,3291.153850799638,31937204.114703637
Technology,Subscription,Series B,USA,9474141.554814782,789511.7962345652,0.12884226621635725,0.5821807882378056,881389.4949387283,14.110136650713287,423,0.19157127121645776,0.9968604855141198,409,16468.486553238417,104090.06929037541,0.8565878240362664,640087,447.3985826358005,32607903.906780384
SaaS,Marketplace,Series A,UK,45124929.92540957,3760410.827117464,0.08986381712836414,0.7959236448955369,462122.8291309315,29.055420732021638,18751,0.011611788199212434,0.9729195807203386,439,15901.811614311477,93337.47558097896,0.7843517330449539,751448,3172.589653749843,308662423.6243531
Healthtech,B2C SaaS,Series B,USA,27661404.237010904,2305117.0197509085,0.8485295568855581,0.6763357822987071,443688.7143122067,30.28159234687216,8587,0.2337064623556868,1.138577723497632,545,8954.541437797008,106080.76875998385,0.9347306055628538,903893,7029.812116040387,148668817.96527457
SaaS,Marketplace,Seed,India,10511402.09454432,875950.1745453599,1.021830366692505,0.6941342773025436,22428.372239882618,31.246762790851506,14925,0.1564058820267789,0.877481799018922,345,14397.727935522784,113986.63197608192,0.8097718893213197,816448,8556.604816280422,56321621.942136325
SaaS,Fintech SaaS,Pre-Seed,India,32279168.422425326,2689930.701868777,1.4504427946494767,0.6835546827443961,506627.6407027437,29.727903632486374,12231,0.0767377695328055,1.3754440028479915,410,14203.890445067747,148202.90040795127,0.9719531685552831,446038,7578.178258130545,250041413.45435476
Technology,Marketplace,Pre-Seed,India,38292288.467476934,3191024.038956411,1.0656714594758572,0.834119564202829,127462.7812078643,15.571031485604925,10871,0.13143146046247775,1.059395177521465,409,3239.8602220836847,125804.97663546758,0.8356275925764063,109032,582.3520248520038,245534187.08358455
Healthtech,B2B SaaS,Pre-Seed,USA,35285784.70536117,2940482.058780098,1.600880751929115,0.5141483542285528,600333.4059841451,8.096673235017738,4624,0.223310918603544,1.1264588548893864,185,17740.596163855163,34561.922822746536,0.7924068161096265,653466,4852.792744425975,223045649.27750918
SaaS,B2B SaaS,Seed,Germany,43197733.76715132,3599811.14726261,1.1287373314986855,0.5720185841295768,528841.5822025302,12.651434258616606,17040,0.2017857876255855,1.098967495226198,323,12529.288618249668,77633.58063408782,0.8990994191137426,925879,5088.9363478593195,266419235.81302536
SaaS,B2B SaaS,Pre-Seed,India,40628308.53737448,3385692.37811454,1.7284300556364958,0.6414539161855356,840457.5183508454,13.12354475804777,3606,0.04370803801336543,0.9842311495775052,458,9025.50673452271,49025.63800336986,0.8083647923747714,140839,2641.091332207459,327134372.09689444
Fintech,B2B SaaS,Series A,Germany,39621959.817205675,3301829.9847671394,0.83331261222984,0.7612389115837352,916835.6356701972,29.423528127299388,15317,0.10370716249527036,1.0905281085680385,448,5993.372879012647,120778.52830602216,0.7918599199170635,779467,8079.306765616828,208262561.68915334
Fintech,B2C SaaS,Series B,USA,43485910.44941098,3623825.8707842487,1.7715526317590975,0.8756399738033087,449549.98322619806,12.465573304445023,5296,0.13029019204923148,0.9320289922859647,82,18723.90696343853,1596.4712039740853,0.740095086568074,247395,2069.671444772631,299313586.0826499
Fintech,Marketplace,Series B,Germany,30789716.656978328,2565809.721414861,1.786002970610268,0.701278382762851,700642.1354606538,15.06160884130479,6556,0.048337232229450196,0.9923504374699437,174,12511.865412172114,42349.15679566826,0.826256274805389,964300,8371.579070566844,274937732.61185294
SaaS,Subscription,Pre-Seed,India,33654734.65361784,2804561.2211348196,1.303322975042636,0.4948840686053841,124260.90935215962,34.84968986289417,10342,0.10976401819514298,1.1534124925461304,361,1423.8768292199645,123496.96381171192,0.760660749958014,263360,5390.346588309745,235491838.31435332
Healthtech,B2B SaaS,Series C,UK,8905361.059318403,742113.4216098669,0.1510199754977532,0.7779388654129404,363042.35792551923,15.84802218452445,16318,0.06929622094737255,1.3155070872181382,458,4361.812881070272,47078.20922408726,0.7568818810468712,297680,3244.786685971554,46746780.01969078
Healthtech,Subscription,Seed,India,43985396.093934834,3665449.6744945697,0.1617169561084574,0.5063373533800153,910178.7620307644,32.37048424727742,4927,0.0677136529828571,1.0518863366334714,409,4382.175689871708,20159.687859655285,0.8063995504638896,107828,3663.333487101572,181791178.47475287
Fintech,Fintech SaaS,Series B,Singapore,39554612.22306602,3296217.6852555014,1.7627137252430232,0.561017040765526,580085.4853183707,12.179355368444845,6923,0.022800314009782607,1.2427143088162447,5,8629.10797018896,73569.77851349437,0.7516520435701496,171417,1036.097971567623,320884148.9135826
SaaS,Fintech SaaS,Series B,UK,19132370.397304837,1594364.1997754031,0.1258761005097191,0.7001366406955409,110412.48811666513,20.90395434456837,4761,0.1116604835907487,0.9796468968899147,452,1138.2078295884521,4691.903399077923,0.8204074395007459,745641,2516.2215100525846,97787138.03639051
SaaS,Fintech SaaS,Series A,UK,7739708.752588517,644975.7293823764,0.6959897471681558,0.7350465870742853,450254.40998353495,27.228437251202095,1225,0.2182234877375662,1.2550233659591257,574,15136.349160886663,127974.70005611013,0.9330625803702002,992251,7329.631046572461,50642797.20698478
SaaS,Fintech SaaS,Pre-Seed,Singapore,31950522.493235923,2662543.541102994,1.0541324570669068,0.8255184935960365,442732.4108140772,30.050983447776186,15569,0.24085266432846172,0.9493524195544513,480,14250.466295741064,113781.00514947544,0.9621579779853064,212220,5777.9060309136385,212609918.2144823
Healthtech,B2C SaaS,Series C,India,12825371.388900999,1068780.9490750832,1.4632356259800197,0.7978975024026562,452391.1945191534,9.969392760958915,19499,0.05535049221272482,1.313897600540955,483,1984.7122443576807,107835.90144167042,0.7700478947854082,511001,8776.308032433704,90695082.14080347
Technology,Marketplace,Series B,Germany,25625403.71821861,2135450.309851551,0.9289382962456603,0.7756560723015715,475310.53544917563,14.345926974504245,9627,0.07675521891279305,1.3567087410966883,160,3468.556321338684,148238.28725901537,0.7915374474538229,404190,2562.034769799863,155614625.4473771
Edtech,B2B SaaS,Series A,Germany,16915632.281453367,1409636.0234544473,1.3409967290315468,0.7153232629751601,941074.6474430384,34.721597052696524,10255,0.17336410615969727,1.290689556346501,284,9927.809947458016,105964.28491697912,0.7219125221513996,792528,7604.4087231880385,144444686.092384
Technology,Marketplace,Series B,UK,46655703.32979864,3887975.2774832197,0.49106833511402104,0.6624055938046018,929301.0609537287,34.68745814925794,10558,0.09376101413330815,1.2188867846905138,81,4586.85828784142,49390.82366653764,0.706521496801314,826533,5667.061994735664,243992303.7233339
SaaS,B2B SaaS,Series C,UK,20822542.545565695,1735211.8787971411,0.5833068966702533,0.4077903500212625,222497.22953133914,13.308797802667229,15569,0.052769645555311724,0.8120866828979614,34,13388.771160637933,94808.22705441677,0.9619914190314518,157868,8001.866084833362,106228994.6663005
Edtech,B2B SaaS,Seed,Germany,3173593.5396176204,264466.1283014684,0.890225549951163,0.5951293144735977,439257.5331756828,12.234255307027977,2915,0.21182667215170708,1.2611101955593864,413,12629.49149665943,81213.37510061897,0.7087035704022484,548534,5495.331101827124,14776605.617319183
Healthtech,Subscription,Pre-Seed,Singapore,31255676.03134963,2604639.6692791358,0.9780292475821802,0.7104608698542039,425467.47848594387,18.516015015699537,18712,0.07967422160984089,1.0639119803549866,428,990.8501167120903,119459.08368712707,0.7792342714411675,685749,6857.341954981747,195563813.34290004
Fintech,Subscription,Series B,UK,47959181.71966979,3996598.4766391492,1.041271117256012,0.7661595577576757,711340.3446098861,10.796830050184901,1474,0.11176410355767227,0.9666187582779255,173,7461.513358813202,59253.13147531758,0.8690820770627363,263500,8062.489472179204,305893056.00574094
SaaS,B2B SaaS,Series A,Germany,23551273.166805908,1962606.0972338256,0.1050280877457902,0.7379549959077825,356835.87545712816,34.325342865492345,1638,0.08778981150434065,1.138283538810636,8,12478.230053157338,70589.31016985196,0.8037759132215772,257758,2116.524555893781,124839138.49515206
SaaS,Marketplace,Seed,UK,20674305.270176012,1722858.7725146676,0.053762930353011947,0.8764643953130071,39580.325745216396,16.81334214329961,7146,0.22950381864922278,1.2277317748592607,431,9379.789947020234,146191.8638086314,0.7110094272493157,578363,8508.976361913545,116673271.5212983
Technology,B2C SaaS,Series A,Singapore,33199432.440697733,2766619.3700581444,1.055925904072934,0.6615839803721897,926126.7949135533,23.46266991955765,2857,0.08465532042510157,1.0400399338507256,523,4007.8179974586487,22359.160461221236,0.9268815755391793,133929,7078.2473329239765,217760813.72059762
Healthtech,Marketplace,Seed,Germany,40663976.85001847,3388664.7375015393,1.7684047705598325,0.6735081141031668,823487.4193833069,19.873096462618935,608,0.21770364534930406,1.0318243617587983,287,8039.071045005905,46431.790447452506,0.8452364839224926,920771,6638.565338573524,218988886.12792516
Technology,B2C SaaS,Series A,USA,17365443.275176916,1447120.2729314098,1.8497396686883407,0.503676666513228,568856.3267115059,20.708298086471924,17338,0.20887548350247886,0.8833108320504979,61,10722.27780900699,88330.2982032406,0.8428465621233747,909982,456.64657767903805,95426576.80031942
SaaS,B2C SaaS,Series C,Singapore,32490169.799438283,2707514.1499531902,1.0205094024745065,0.44660910633373024,91580.44926652375,9.126703955373221,16399,0.15599218167312756,0.9066886784273257,118,17658.04458084046,32254.33843139856,0.7255168047193871,867031,3023.7430031596564,142934671.68061066
Healthtech,Marketplace,Series B,India,35774352.774319395,2981196.064526616,0.18443095587848168,0.6966700627056988,989296.3763414127,34.248235537991356,18887,0.03544059820478629,1.0375803818542213,206,2768.61651671713,104524.94837606537,0.7766775420208663,315878,3514.1714509404483,156889794.78796905
Edtech,B2B SaaS,Series A,USA,21661312.136616506,1805109.344718042,0.3295173331014379,0.8769249449750729,162082.88253319977,20.222276077070898,14339,0.028326832833426213,0.9213851713052589,122,1284.5273263306347,21770.210085027335,0.8381755641737008,967497,964.6641692106562,127668167.62355676
SaaS,Marketplace,Series B,USA,18666712.734649666,1555559.3945541389,0.19007799598053687,0.5100655401165475,477417.8674005612,35.68459190453564,4692,0.24910361510539203,1.3877730086745728,327,1797.4714926103675,49212.442150150695,0.7665600251038736,423374,239.85309160756037,65600061.43293288
Fintech,Marketplace,Pre-Seed,UK,9099650.709560703,758304.2257967253,1.4463949427845568,0.5785577979483093,854830.4986316134,10.952246288682872,6034,0.054193412115803793,1.0971803698315052,325,3218.836877772047,25075.21503135677,0.8714225455717644,286551,1806.4355429860482,56500801.49035952
Edtech,Marketplace,Series B,Germany,27458365.707479935,2288197.1422899948,0.5386873050859666,0.6263858725564089,105983.02742098276,26.801914815488225,11307,0.06320731561043756,0.9160312158959336,252,18066.924421210213,119673.53059424786,0.9651298415174521,315221,6554.427225727546,144002166.1847011
Edtech,Subscription,Series A,UK,25592769.74858942,2132730.8123824517,0.7423671380502981,0.7201875049588327,555216.7035329442,7.092653905226551,1248,0.08519809866267519,1.3081002650066789,238,7701.082628067554,123411.729663195,0.8238690862922647,516710,1439.2910922607803,173118974.023269
Healthtech,Fintech SaaS,Series A,Germany,12150331.357603863,1012527.6131336553,0.5669007127211952,0.5833620864589839,723169.1420221044,34.33690041572619,5203,0.1705689832296717,1.1282997625664604,297,16598.250447344806,127598.92316446442,0.7820505488411892,448873,9538.860461668959,58840082.15097273
Healthtech,Fintech SaaS,Series A,UK,35212539.232695,2934378.26939125,0.36502391657982775,0.6930684775869654,136401.58063366683,29.04168731567457,13141,0.17685155753440446,1.3460538044781192,172,3783.995043269413,59535.817951573845,0.8811932606605986,602387,1830.7075220846807,120951055.81653483
Healthtech,B2B SaaS,Series B,Singapore,28741811.986809183,2395150.998900765,0.3546704175332527,0.6253467219336933,382081.62525762775,12.048679275682195,12987,0.1850250985264934,0.9857912180163106,283,18479.82599833841,81352.12135578378,0.872766414844957,540371,825.1352630587589,77899528.82743402
Fintech,Fintech SaaS,Series B,India,41812461.93775044,3484371.8281458695,0.41358782172942643,0.5096358754615455,336743.1437029272,22.50556135947657,2975,0.17482095004994982,1.3431156537280775,374,6041.794781831455,99155.08939180957,0.8567223968177538,471130,9083.410347277366,146953246.42222905
Healthtech,Subscription,Series A,Germany,45774793.73172908,3814566.144310757,1.0612321550851396,0.5608111691096229,831185.8564628201,28.436739300468957,14560,0.13007574746067288,1.2607144253802867,194,11872.225341988664,129912.33476339345,0.7890356612926235,268241,4887.144826064357,389765544.60589224
Healthtech,B2B SaaS,Series C,Singapore,19323828.338433273,1610319.0282027728,1.9931852562873897,0.4762828023419065,528395.1715519829,18.81602161577623,11208,0.22806826540360287,1.2386836261448357,480,12610.961475379996,64686.94943642706,0.8428912567812055,143594,301.64788947533884,125719654.588619
Fintech,Marketplace,Series A,UK,39805860.24403774,3317155.0203364785,0.811445730048616,0.664486618456479,52813.897617158465,15.638932091588337,14188,0.12385985077423455,0.953125339759449,40,13870.08055382325,65828.07487647764,0.8163898940714256,31725,2574.868864882238,201288108.58342558
Fintech,B2C SaaS,Series A,Singapore,29085480.286975462,2423790.0239146217,0.062333062117483955,0.8538479517692112,89665.64900617964,17.88051666142782,4620,0.13570776864877007,0.9681380652782827,128,17228.128661639556,60057.61526040062,0.8788515556151624,32994,292.1208898907733,141245834.38735318
Fintech,Marketplace,Series A,Germany,48104516.75456111,4008709.7295467593,1.4283363889997553,0.8978349003126976,309158.8885076925,29.038758227035835,9196,0.14333403221118735,1.1670562126690995,336,13148.946555072116,134923.71695820076,0.9032100657213892,985860,1361.1226050750256,433351004.51063323
Technology,Fintech SaaS,Pre-Seed,Singapore,40361038.91480371,3363419.909566976,0.2530626408340892,0.46695782182677925,88218.78176263346,19.277080866572376,4727,0.18368280077792656,1.1314151488702595,53,16750.52334755222,42689.57251202613,0.8453594195651194,930175,8857.639026237777,145703590.82224932
Healthtech,Marketplace,Pre-Seed,India,40330951.287276775,3360912.6072730646,0.2563383289851315,0.7072137474190829,751257.6746028231,27.785678295934748,4108,0.05561461278595147,0.8369743990265672,324,4209.209835842013,105191.35054307677,0.7998739839035178,449081,4548.604016228008,178271975.9340738
Technology,Subscription,Series C,Singapore,33981384.47965536,2831782.0399712804,0.1887792039683927,0.8879472961406617,690836.4390140955,8.997075737793564,6154,0.0902710941292525,0.8916879584313244,13,4524.54439576701,131039.78850724552,0.8688973048142379,888094,5610.928066805743,125966844.10261884
Healthtech,B2C SaaS,Series A,Germany,36642689.26617397,3053557.438847831,1.5573442010732832,0.43358138197885016,188431.97694672455,15.6821197504306,664,0.21835715836697628,1.1221999630510995,377,15703.654142045485,124390.29546229048,0.8333596720634306,655479,5137.052073857465,253754705.94510397
SaaS,Subscription,Series C,UK,1137262.5413444943,94771.87844537453,0.4317546243089631,0.8000999715182516,353453.0476548188,7.944483478846097,3067,0.1373815364646567,1.3077089176069925,116,1598.8841722679897,5541.655459572761,0.8302470780343161,502388,2862.1970537998513,6469608.88797734
Healthtech,Marketplace,Series C,Germany,40865708.40638172,3405475.70053181,1.3874412400091967,0.6559111944523786,434457.8201820172,29.911590945540073,5669,0.2003390638468051,1.2541618015655354,306,9674.5467266394,121231.52369516746,0.9414939427553739,998256,2194.865556391471,229135235.10679597
Edtech,B2B SaaS,Pre-Seed,Singapore,14526253.73160606,1210521.144300505,1.415019800431477,0.40367406953213136,368257.143673833,23.31205092701899,15633,0.22518565891538414,0.8937643862702476,82,18213.912191079096,33242.00699376323,0.9783980286964353,902691,935.0144549392817,69474821.75230035
Technology,B2C SaaS,Series B,Germany,40498002.19613652,3374833.51634471,0.8357773464524862,0.622417879640931,597501.9495913355,20.590339957949737,11801,0.17513481594430486,1.0830714320978159,153,19946.752702423357,53194.378495065976,0.7034203296162982,714003,1343.6879509613823,164592669.8818974
SaaS,Subscription,Pre-Seed,Germany,31409559.896358408,2617463.324696534,1.0646926126326626,0.7990197506360094,273418.07362811326,30.05137182931787,5625,0.15872256691257225,1.3608542906274672,6,15799.627050270627,128191.49462995655,0.8111473146480201,589754,5553.2334837996395,243949116.70448342
Edtech,Marketplace,Series A,Germany,27593124.334126275,2299427.0278438563,0.1646620627558204,0.7707234032938566,843255.8683514636,33.37195792272856,4039,0.034424430203153424,1.36383214881368,197,9586.313075370743,126197.40207354396,0.7196871187980475,68086,280.4876225909379,165624699.34671474
Technology,Marketplace,Series C,USA,6458590.886522722,538215.9072102269,0.29298999545510424,0.6842734275248958,249609.68879568522,27.097053259780836,6874,0.19384801758409914,1.3263052198273497,570,10487.803939919073,125015.57632841247,0.751212891516271,999812,6593.935790234391,22361856.97494184
Edtech,Marketplace,Pre-Seed,USA,47614816.197904706,3967901.349825392,0.6620789798108095,0.6430791546008104,746856.5577442166,11.011706520207078,13834,0.14004371682680006,1.1956803650032868,535,14945.12522599922,18601.496691582026,0.8330933663873268,978819,5928.830751596764,212835119.8378629
Fintech,Marketplace,Series C,UK,6029494.358875096,502457.8632395913,1.0484817702537363,0.48281654050617273,598726.6604140089,8.59999876398156,8520,0.0568579895271209,1.3377710604656896,435,718.9452596664152,78777.61066981466,0.7896293344482331,299519,4768.8675137349655,43213012.81922793
Edtech,Subscription,Series B,Singapore,7796756.742544056,649729.728545338,1.4542738727542992,0.6909993627279942,216995.8257040087,28.089761006885407,6071,0.13454330445811385,1.1920371197044446,34,8894.131713787045,27870.972657866387,0.9118244429406954,359659,1654.4121091027394,63357855.24128931
Technology,Fintech SaaS,Series A,Germany,1069197.1241311473,89099.76034426228,0.5826097645830135,0.6341688713959068,603633.4911424599,33.33432927917866,9506,0.220005596505749,0.898057572882102,228,7551.353652670814,8790.019612377127,0.9078970014955742,226969,2644.498154919732,4629922.818576886
SaaS,Fintech SaaS,Series C,Germany,211536.71689511702,17628.059741259753,1.0457882318927993,0.5524777568745974,196705.21707527357,23.24859994463166,289,0.06482475321218249,1.1553242898109688,156,3897.575109861836,21577.60594244355,0.7663209688756406,379576,395.3378693285523,1495201.9435624129
Technology,Marketplace,Series A,USA,18662987.46031098,1555248.955025915,1.1728755562345174,0.6836802795070293,832162.7884098381,10.797573350059865,6198,0.08242850409894675,0.8245219938630046,181,6430.819693126005,131809.15271161305,0.9553565413200147,561795,4634.779562022471,98992697.49470405
Fintech,B2C SaaS,Seed,Germany,1110912.1248855288,92576.0104071274,1.6923723834462634,0.8868320365866693,660336.7157635695,24.794923870281185,11098,0.13671516587937002,1.000564047028629,409,11764.454185381803,7696.269122871851,0.9308607189537247,149403,4267.025824759093,8118764.663200559
Edtech,Subscription,Series C,UK,8828355.94325887,735696.3286049059,0.3450502518766617,0.4827657507725151,665356.9331937487,35.73254551807675,17912,0.22734817529619708,0.9671699355249035,145,13028.418418480944,7034.343838071791,0.8387831128813329,112493,5409.565794504023,24402033.545584697
Edtech,B2B SaaS,Pre-Seed,USA,23013885.17503406,1917823.7645861718,1.2900425671190447,0.7952066341727864,256659.2794093581,31.52686260364992,19403,0.0772482172743994,1.2654984821091433,111,5910.05672760056,80509.37015704029,0.8469781867972082,112543,8519.268726415026,224733454.1235131
Healthtech,B2B SaaS,Seed,Singapore,17944150.69013148,1495345.8908442901,0.9838908952295099,0.6469548715771996,859071.1618854483,28.42845699190829,8924,0.11920522253996509,1.1708443029464533,16,9315.832624441864,20466.143147829644,0.8112927434333814,794466,1958.3876322526119,115943488.41382411
Healthtech,Subscription,Pre-Seed,UK,25834936.0298425,2152911.3358202083,1.760982804471958,0.4610074659314191,131977.74808839094,12.910549081059521,11783,0.1134915923502004,0.9791253492512837,372,5056.263693564133,13631.436673064465,0.8158639467675612,763305,7756.454952570992,185587737.69874462
SaaS,Fintech SaaS,Pre-Seed,India,36237165.917283915,3019763.8264403264,1.3787095938425298,0.5171833162475304,559743.7143591299,28.430107977068257,12795,0.16695355521206354,1.0888882565112792,193,10162.545248711396,14418.2006295418,0.8865408062855062,419150,1500.1697514560417,191298692.84454334
Technology,Subscription,Series C,Singapore,49483958.983920015,4123663.2486600014,1.01226944119745,0.5777595093176232,289379.53509251855,35.34041728318365,602,0.07054018852520408,1.2354250374426459,279,1595.6922060669986,102808.21556317326,0.7004566373363621,284116,6789.910264449638,343336895.5711181
Healthtech,B2B SaaS,Series C,Germany,36232951.21699514,3019412.601416262,0.09774271086184026,0.7518683098218842,990342.7017746479,11.006637161345555,201,0.20524637189932948,0.8962380830336484,168,13279.55677499012,113498.93024758619,0.71040498530942,633798,5801.184859505241,102289194.13184409
Technology,Marketplace,Series A,Germany,18273316.00434244,1522776.3336952033,1.7049039399372923,0.4953213783029963,824946.6536011215,5.609282853142538,3263,0.1274149761255976,0.8451983974674221,409,15853.909483300884,127628.92368877362,0.9747534302083168,678064,6752.95565076591,108615716.09483096
Fintech,Subscription,Series C,USA,32223543.27175318,2685295.2726460984,1.7729252421901196,0.5177260085069404,506803.025103703,27.08402439510553,698,0.06072155038287479,1.3868256442433824,125,8805.28514259668,28090.502485641977,0.7928098869548217,13091,6268.544048955189,272346394.67157394
Healthtech,Marketplace,Series A,UK,35026125.80380646,2918843.8169838716,0.6775668809083486,0.8285792977243746,233442.3685159086,6.51056142726193,13037,0.2435814376234362,1.3184832060923193,261,13568.380184344775,70585.73525456672,0.7904758977207318,303993,2939.064686526919,156007806.27979425
Fintech,Marketplace,Seed,Singapore,25658102.37296722,2138175.1977472682,0.46994647658483873,0.8693053353866238,645819.3724039306,32.68682169365012,10134,0.15948423180548196,1.3096770911864968,70,6752.23144032644,30076.332201261972,0.7742059656255734,366104,4527.269752742998,121592346.32007064
Edtech,B2C SaaS,Series C,UK,2746315.3464270346,228859.61220225287,0.7137093673724735,0.7448759829702374,192332.75429538582,10.290619453026109,12973,0.058159990099100195,0.800555664038843,14,971.384030439239,41668.031954460115,0.978544958885752,474030,9192.122492763969,12557839.211192302
SaaS,Marketplace,Series A,India,42236235.97829625,3519686.3315246874,1.6151595857165277,0.4631207182831411,141959.87138138508,16.752164378503473,15832,0.22170039978292055,0.8644195098119182,522,11571.086301717922,24195.604371641824,0.8921162068007792,821802,4602.215995508377,203244424.26661637
