sector,industry,country,annual_revenue,ebitda,net_income,total_cash,total_debt,total_assets,total_liabilities,shareholders_equity,gross_margin,operating_margin,net_margin,revenue_growth,employee_count,company_age_years,free_cash_flow,operating_cash_flow,capex,customer_count,recurring_revenue_ratio,enterprise_value,cash_to_debt_ratio,debt_to_assets_ratio,revenue_per_employee,equity_ratio
Consumer,Healthcare Services,USA,25230644.936978795,3246476.683005473,4048665.823919437,45643388.55478831,8770827.661484031,39831607.07025548,15561191.21640728,24270415.8538482,0.4691475581428633,0.1609439048117354,0.1604662042540811,-0.0418964959929015,671,38.99923478058686,2359222.4165688893,3344605.0743575776,1184795.5122460085,4212,0.3008460705429436,98062703.21478172,5.2040001601246155,0.22019768486905228,37601.55728312786,0.6093255492061804
Technology,Manufacturing,UK,413128771.0074776,64129121.8266149,35678079.883861,16694957.494557336,77548311.09588692,453350500.54110014,124967838.40900524,328382662.1320949,0.2910423258497666,0.1817054965701528,0.0863606758659159,0.3467581274918393,243,10.94805647526668,54689872.92306737,53824102.912817,22867914.55167935,389,0.4460885771185701,1563531789.7922132,0.21528460463715784,0.17105597325541386,1700118.3992077266,0.7243460892623944
Technology,Business Services,India,122728515.5164866,31556475.918539494,21504716.52994774,23230206.736757237,50873541.2151403,263093432.4297863,84385779.41257352,178707653.01721278,0.675447710060832,0.1060401810619995,0.1752218417981184,0.2603323214060955,907,12.958694729738449,21042172.66492884,30371878.879078902,8533336.132630602,569,0.8965145318747465,480627064.6005956,0.4566264934952823,0.19336682312933562,135312.586015972,0.679255469689103
Financial Services,Logistics,India,242064611.8659525,41992748.16166809,38002016.34012964,38642685.48786244,1508126.323036265,380897621.465186,193890951.73155293,187006669.73363307,0.4532175729011629,0.0761290512051404,0.1569912101037466,0.1089896334762592,1800,17.64291641492997,20738452.993351206,45274630.80859599,7866627.281109451,3761,0.4641571628628908,959881918.7720598,25.62297660189651,0.003959400736699291,134480.33992552917,0.4909630808779557
Financial Services,Business Services,Germany,61560189.08546277,7699943.358597256,5478511.777598569,15277841.313230906,61054966.59161951,74915791.1209939,18158641.68512952,56757149.43586438,0.4275898954362812,0.2046758576276968,0.0889943949001336,0.2902247774346965,2065,23.199693782990277,5868094.885556311,8013290.764508398,1625537.6856749654,3669,0.4956830029828744,245463164.7656706,0.25023093396185664,0.814981270010374,29811.229581337902,0.7576126286138777
Industrials,Business Services,India,243332811.62180525,42775405.0543024,8372791.519514637,33477749.682616297,69254962.8283616,253171533.3407094,96978072.60216902,156193460.73854035,0.2267671001624592,0.0559263771952782,0.0344088060451455,0.3458633986686975,3276,20.75191731564261,24713897.035036333,35821772.68440052,19126174.378574573,1037,0.653137556163969,936348969.032916,0.4833985654657855,0.27354956504987743,74277.41502497108,0.6169471688917753
Financial Services,Healthcare Services,Singapore,343221924.1863809,17301031.8747133,43973511.18835186,12893641.649996243,59688338.565720096,723709266.4365984,406763412.6003552,316945853.8362432,0.2134658928071857,0.1907473239287537,0.1281197618496911,0.3460582456223052,4987,12.421065744562863,13957837.132494545,13498237.430738024,19303095.255358696,1220,0.6795237397505206,1133067196.68567,0.21601609225225202,0.08247557594448623,68823.32548353336,0.4379463805912311
Consumer,Manufacturing,Singapore,155204234.20893812,41763312.53967858,7145595.972443378,18527638.120540097,67893494.97178635,174463944.54622436,106542874.79523209,67921069.75099228,0.2434880475523756,0.147845813437998,0.046039955087977,-0.0198677350217186,2887,27.760336232337544,33214393.55675359,46980772.86024937,12212766.275029568,3375,0.6921557224560183,575761097.8089325,0.27289268475926004,0.3891548775214005,53759.69317940358,0.38931293183616256
Consumer,Business Services,Singapore,323660399.188734,87675670.17220597,18666246.99441552,25088520.145544183,58385513.68510432,370470426.1611849,113241656.86952788,257228769.29165697,0.7379235072231007,0.1369220721474412,0.0576723227222209,0.0227261811695086,4580,17.10029363410517,62384976.83044396,101835933.52593511,25589013.638488457,1664,0.5865288830200013,1244154646.8404908,0.42970453734219566,0.1575983116657788,70668.20942985459,0.6943301033690107
Energy,Healthcare Services,India,112810175.93405586,8640713.737890132,19823112.23416747,43274864.502616346,24291610.763050668,219730557.15804148,95255213.37032612,124475343.78771536,0.377720513380009,0.1073548421520589,0.1757209584156241,0.0044109780883625,4288,22.87408712648189,5385742.572953358,8261327.735646341,2828715.355981368,3242,0.5747320766974874,411629194.2666622,1.7814736505016213,0.11055180980394501,26308.343268203327,0.5664908212934003
Technology,Manufacturing,UK,313311228.09880656,82202042.81055228,22855215.91030978,10159586.872231329,21201704.464449573,396021424.3789034,167754470.4106755,228266953.9682279,0.3792799815286324,0.1042548145415982,0.0729473247703146,0.2094049193620551,4801,14.933823569309736,61230327.44067167,64769034.27669767,7978454.869170072,274,0.1805999628716257,930126087.5642072,0.4791872695549851,0.05353676129442005,65259.57677542316,0.5764005175382324
Financial Services,Retail,Singapore,140105206.82857555,41849545.23048714,23389638.720158413,11146252.503738545,24800194.55311462,222528790.35321963,138458920.61862063,84069869.734599,0.6414552677662002,0.0752482873132564,0.1669433938224479,-0.0002204606606591,214,17.8358256479737,34946366.2734348,47752109.694731705,2454028.0886517502,4967,0.1401076774126016,431194062.6180076,0.44944213965203367,0.11144712786938403,654697.2281709138,0.3777932266703783
Consumer,Logistics,Germany,230110799.77541885,16285100.921758167,25929039.40199814,20721575.171724807,64871900.18671682,317227432.3688385,202216182.7200699,115011249.6487686,0.3505352241991317,0.0815035271777371,0.1126806713431272,0.0725921509274319,4963,12.68734674122117,11889081.512703806,12558116.977851948,4094947.8045964544,184,0.1191467621289153,535543461.40472376,0.3194229722280859,0.20449650177570594,46365.26290054782,0.3625513997637055
Consumer,Business Services,UK,28047770.10574921,6731968.153437573,3869029.438111053,49847016.518197,27829652.93768545,36051630.04009636,15377500.506628336,20674129.533468023,0.6711163474320548,0.1957187285075797,0.1379442794747516,0.138649525587001,4721,11.293388044863182,5139910.670008272,7588701.538364709,1065719.5138319577,1919,0.3601908190589383,119675898.0403524,1.7911476161708362,0.7719388251442033,5941.0654746344435,0.5734589395950865
Energy,Manufacturing,UK,388984277.9410276,114507828.75190784,35435917.70526184,17444592.809256494,29887280.517791305,399724685.4104941,139291808.86228803,260432876.5482061,0.2475460772978434,0.1355788526358494,0.0910985860221171,0.0169429077244195,387,32.155954476881035,59883452.15027305,115188842.38376102,28428021.035630725,1738,0.5102362683265922,1194735026.2834632,0.5836794953248448,0.07476966424302467,1005127.3331809498,0.6515306310911387
Healthcare,Manufacturing,Germany,255772514.1811275,22291843.00448918,23399966.188973665,27381801.398057297,21386617.156605795,470917451.08253336,110703297.82514268,360214153.2573907,0.3851338684610342,0.2108553665555149,0.091487415150491,0.0537139203632621,2960,24.996720300116973,13486896.204398632,19131530.00909191,18960216.50145361,628,0.2130083113383165,805354440.2409325,1.2803241016356688,0.04541479001774678,86409.63316929982,0.764919950257395
Industrials,Manufacturing,Singapore,342490858.2806077,21365859.119871505,14039657.10260727,32097828.20857831,16754626.922100818,405366897.1352097,238991860.6287286,166375036.50648108,0.3572587218603185,0.0643174604303832,0.0409927937145241,-0.0354272210760555,2637,25.45088595201655,17828583.39194157,16139816.930975031,8140013.73812268,2221,0.476820549816724,976696058.3409232,1.915759053174647,0.04133200574715979,129878.97545718911,0.41043074232819476
Consumer,Healthcare Services,India,274721368.66302013,42246694.01004554,48985673.03379877,3728175.660027047,74569075.86969376,454066382.2894264,205182685.38053265,248883696.90889376,0.7070803838117652,0.1514647959186139,0.1783103850719591,0.1253628362120595,4622,12.35456650045356,30815092.78222977,41605496.733505145,6869182.712977965,2746,0.5796781716029765,940108093.6745532,0.04999627012331322,0.16422505338032864,59437.76907464737,0.548121831116431
Healthcare,Manufacturing,Singapore,226057669.3372129,11645254.426619785,7233790.777904714,21815190.17280129,6553590.734826216,286783820.78365993,151348923.73975754,135434897.0439024,0.3697384384351805,0.249529718824302,0.0319997582878463,0.3165208135659924,1114,38.74399126812736,9712242.890834345,10008505.292718686,14122215.315167554,2930,0.1231486056035526,757976058.3338175,3.3287385580661795,0.022852023928400144,202924.2992255053,0.4722543157205159
Healthcare,Manufacturing,UK,140743762.0832335,40653209.98038558,9927085.06497466,9481995.537421312,15002515.725776669,227253681.76661015,141198307.54343075,86055374.22317943,0.6169009708233406,0.1373704015075548,0.0705330376141569,0.0334907533747842,103,3.750466203883262,25664987.7527664,45018863.65134585,8596310.84403237,406,0.5352324047258403,473707706.9448867,0.6320270353811235,0.06601660139959481,1366444.2920702281,0.37867537966473264
Energy,Manufacturing,Singapore,261165095.97480685,57519431.66807161,26438634.53526998,47060244.40929415,34242254.5265349,215998607.5584269,68727898.76768696,147270708.7907399,0.4753337719586608,0.1581143703777324,0.1012334149652998,0.1709539157248213,1803,12.43662941946606,42130213.53346648,60511370.280548975,10130503.365904693,3575,0.3619521892316898,843952766.5479208,1.3743325332981908,0.15852997810308794,144850.30281464607,0.6818132322955076
Healthcare,Healthcare Services,India,454941637.74719256,90261921.2489928,30890198.2427109,34273341.07365671,59211696.69568031,620886933.8180885,380773770.4506891,240113163.36739945,0.240532707676087,0.0521507435200051,0.0678992549366878,-0.0008116909471789,3938,7.928317217445369,75771680.07728744,82363177.34337504,13304867.572424777,3457,0.3553568034305691,1335917654.8795707,0.5788272079046345,0.09536631143381177,115526.06341980513,0.3867260692552267
Energy,Healthcare Services,Singapore,329678153.6770709,27742779.506992474,47496043.37325031,10483556.657382453,58509704.570664935,715235560.8627484,187865921.61840945,527369639.2443389,0.2477101725584022,0.2399145541307319,0.1440679124276279,0.1352187227010322,3443,2.8838967246271747,14963209.34556129,26430513.50179083,23748458.74868257,3154,0.2442954758079386,1061396497.407415,0.17917637312150442,0.08180480358119774,95753.16691172551,0.7373369951127746
Technology,Manufacturing,USA,150220710.5320383,16444061.667558942,13640703.592286805,31949045.03085542,34673580.44068053,182625147.2984941,100067510.73449051,82557636.56400357,0.5214591020913195,0.1538627814831384,0.0908044140117256,0.1717678389783913,594,10.432224559165295,12172149.831587035,14696884.518597068,5324234.694796588,2995,0.5371536010954018,536048433.3607574,0.9214233034143606,0.18986202586880238,252896.81907750556,0.4520606158858623
Financial Services,Business Services,Singapore,430625778.14843935,112550280.2889409,16126370.857278448,34904400.19659095,31506780.494801786,1076355698.1501174,336373872.64477223,739981825.5053451,0.3542883129779692,0.1384212589111454,0.037448689037189,0.0574860594722652,3401,20.274508262896266,57450099.50168159,107281467.92814076,31097702.42646745,3463,0.7131560821650476,1649604314.8510594,1.1078377304323344,0.029271718028669357,126617.40022006449,0.6874881851576737
Consumer,Logistics,USA,439799524.2075133,100072746.84518369,49057934.24307049,44032014.97470658,9735222.98992716,862109006.9087503,265836619.6014852,596272387.307265,0.2663175925587928,0.1431217020013866,0.1115461285035933,0.1049571719057414,915,37.76459715435705,56239860.32062941,110825676.52846824,27451358.33845535,604,0.8283604256640537,1732322257.7991433,4.522959054997059,0.011292334161818567,480655.21771312924,0.691643843793384
Energy,Healthcare Services,UK,84668974.67284714,10070571.7800983,13611742.769614557,23981915.57911272,27308265.77525684,98841756.13930152,43735512.62377732,55106243.51552421,0.5941659537554909,0.107338405091415,0.1607642329697393,0.2530866083250616,4323,31.92737737650876,5291630.425990636,10226807.359467003,1757852.3407039396,3152,0.3274172839481731,306927737.706208,0.8781925508005705,0.2762826849896337,19585.698513265586,0.5575198748781925
Industrials,Healthcare Services,USA,429879622.6858019,27227606.17440601,49536967.74910918,49199114.761464514,42520378.54741989,929030947.9094688,462276961.43166953,466753986.4777992,0.630698573207646,0.1811188270710574,0.1152345101626639,0.2264528058150114,955,10.656823741282594,20990046.31311315,22298182.67163119,33807805.229673795,3134,0.2130156032378906,1467642450.1721852,1.157071419451177,0.045768527564232844,450135.73056104913,0.5024095134054489
Healthcare,Manufacturing,India,183646882.77818507,41992703.61606626,8337526.75928066,8374051.863961361,38908673.86132952,222999559.96115103,70875722.18884969,152123837.77230135,0.205081406780182,0.1240899182395895,0.0453997728311621,0.0773002218473612,2912,25.60686077211921,29954554.110095955,30881444.144780844,5912127.459542994,165,0.785524978795858,728021951.1827464,0.21522326599478758,0.17447870241586053,63065.55040459652,0.6821710222154832
Energy,Healthcare Services,UK,108098597.24572356,27345742.70135616,17970392.190552924,45577870.09137716,17914751.335383974,143582875.7890512,40247915.11999548,103334960.66905572,0.3689606234977722,0.11656107442452,0.1662407528721548,0.2032422948258541,2336,9.206562498828736,23509092.947631724,20551685.68174884,1133031.2065828764,1719,0.6333928269894448,439989396.8730945,2.5441530969707022,0.12476941443702473,46275.08443738166,0.7196886125952315
Technology,Business Services,Singapore,115654329.91542052,10651464.49046454,11031556.600660237,17982797.571187563,49218404.04282337,135414290.12773895,71967800.01426302,63446490.11347593,0.6217738361665472,0.0833272286056948,0.0953838616221956,-0.0324566866328336,3275,31.41291526771261,7726464.951049982,11194059.254076269,4417851.274289436,2203,0.2114509907277628,313373837.8992683,0.36536734420606776,0.3634653624546913,35314.29921081543,0.4685361497196907
Financial Services,Logistics,Singapore,102498395.69994111,12588424.176133072,10357172.25452528,24592141.740103,48067950.11256235,158222245.14998627,104385014.64397354,53837230.50601272,0.6619637518084536,0.2258226902473277,0.1010471645316808,0.201806628561375,3636,26.130300802710643,8869795.389532376,11549150.024961274,3336058.341829668,3655,0.0229786534246052,256662718.24193144,0.5116120342663821,0.30380020247466777,28189.877805264332,0.3402633457449545
Financial Services,Logistics,Singapore,27979902.164922982,5069924.34898492,3312765.633691407,10309475.866310565,71658467.06121187,31425985.594263,20183574.74430001,11242410.849962983,0.6196446481331694,0.0981485907048387,0.1183980420719432,0.0102976665104374,893,17.12212151827044,2651024.597588605,6081099.336802098,729594.5146442931,1588,0.7475713442845713,89690239.38700008,0.14386961219117397,2.280229743193593,31332.477228357202,0.35774250631666277
Financial Services,Manufacturing,USA,213735834.61787817,40533080.98044259,8388215.527796918,40932593.34021551,21974842.614466388,370566391.138132,175951187.06567425,194615204.07245773,0.5314523587791817,0.0610971973048629,0.0392457144249749,0.0174475047326271,1143,8.12530523108784,22334766.47125073,31310065.31388564,15930691.95251844,1425,0.561217632932416,710191085.4670423,1.8627024574578266,0.059300689808847416,186995.48085553644,0.5251830946533765
Financial Services,Retail,Singapore,254072699.26494545,31398493.131240968,19051221.65594885,22911168.276407428,40458694.97474844,628406599.8380787,195850014.11455807,432556585.72352064,0.4683868906854559,0.0799023478978677,0.0749833481167622,0.089999693083189,4573,8.629561462901833,21686174.77097038,28520837.305009253,3458073.777808494,3589,0.8397677173306001,914879772.062784,0.5662854002262558,0.06438298863374989,55559.304453300996,0.6883387059190297
Technology,Business Services,UK,468993359.1814984,57506832.43067038,40313217.12836668,38063779.89283467,27493385.222468555,665692466.9511303,464261639.6353593,201430827.31577095,0.5055879891296936,0.1878760907340296,0.0859569039500315,0.2073848936614439,2093,33.461117591949744,47783148.76133923,56450320.71422805,14360072.606421608,3379,0.5529629259578881,1857043629.9951916,1.3844704675264077,0.04130043013463587,224077.094687768,0.30258841329288827
Industrials,Healthcare Services,Germany,86529539.54297782,10558379.257575782,8791247.949688008,41915720.339394495,13740251.68547365,159271011.3243224,91849092.78681768,67421918.53750472,0.7148261361841528,0.0733407383357718,0.1015982287218983,0.3205566536658229,916,31.134660322426868,4507238.592075712,10062917.574190997,4636605.525710159,3011,0.2761504558855562,322337964.428193,3.0505787884299287,0.08626963294340158,94464.56281984478,0.4233156930247272
Energy,Healthcare Services,USA,25721455.07638485,4112100.38280655,1394383.3516083157,45876406.365224816,78126399.20986673,33679666.17271429,9686026.08341786,23993640.089296438,0.3207272830215887,0.1455504510705907,0.0542109047667569,0.2998022396452713,2771,21.001376167630305,1758729.01221458,2960477.069057179,666632.3702468822,1709,0.5593325017816296,101434685.56386308,0.5872074846555964,2.319690427132592,9282.372817172447,0.7124073013744707
Energy,Logistics,UK,465065575.4978627,61758179.04631471,71429936.11462407,44847224.13980626,38666801.05729093,1079087821.8117523,365165092.5929192,713922729.2188332,0.5621383844008018,0.0675927497048772,0.1535911060244714,0.1395736856369575,3261,4.385004561362909,24818311.91597398,53258775.00883083,23842582.720507205,1094,0.4097073128860416,1450478015.7631395,1.1598379724600976,0.03583285834175263,142614.40524313482,0.6615983563044765
Industrials,Logistics,UK,67198386.88456094,10333556.708209056,8320202.505589433,36807794.47773187,29309772.39275923,139011897.26872104,36431543.87406901,102580353.39465204,0.3824969438917376,0.193286635151181,0.1238155094389777,0.20027311610415,4698,33.81398816474289,4375522.533738064,8134533.048529569,900096.9079377835,1241,0.0038545295696415,208658469.53985247,1.2558198673294703,0.2108436253920131,14303.615769382917,0.7379249935446609
Industrials,Manufacturing,Germany,330656431.7959674,48351265.67613605,6782831.604922244,33857612.14317804,4343287.019833007,751413346.2051047,158793923.5952762,592619422.6098285,0.4917613177911479,0.2289835764771041,0.0205132305096294,0.178995830315512,3729,27.90121223682141,22299817.62931717,50162675.75495305,23683214.59799589,3045,0.8767987495517848,1321148514.586593,7.795389065602166,0.005780156876063085,88671.60949208029,0.7886730061460313
Energy,Business Services,USA,273722772.6071807,31293674.485899918,13014220.828158842,8926399.879340813,36734162.928492166,298141988.874294,62567920.36790141,235574068.50639257,0.2286488262333295,0.2359769087905931,0.0475452615951524,-0.0208154635359457,3771,4.780866242076463,19577141.96752274,25740616.36602728,21183013.85326985,3813,0.3642689238041404,787769141.0463526,0.24299995338718383,0.12321029676896816,72586.25632648653,0.790140527994257
Consumer,Retail,UK,23743727.73834847,2925505.291992349,940910.6288766518,5567331.335748576,44868925.83491103,22981560.20651361,5779073.24877122,17202486.957742386,0.4642825431506417,0.1384564730245277,0.0396277551379174,0.0050539140529477,284,9.333028787178064,1515254.135771722,3218419.232737836,1758951.6043147552,32,0.3653499577391728,63586113.12468495,0.12407988896887784,1.952388150835553,83604.67513502981,0.748534338102368
Healthcare,Software,Singapore,96149392.41323753,7396030.540227352,8655166.632151354,28459003.976556767,11096608.25270474,124856229.8742103,44070690.52021233,80785539.35399798,0.3437140105632902,0.1421522532583582,0.0900179025048081,0.2112254337278954,3142,21.35681557740771,3703401.659546226,5557891.546031381,6493058.119639117,471,0.0559252657204894,273085652.9477085,2.5646578962197784,0.08887508668077124,30601.334313570187,0.6470285017847127
Financial Services,Logistics,UK,377104530.7629072,101423831.63392413,43870098.15164647,21433843.750723723,34130799.80435605,426052727.3793668,223847881.74104983,202204845.6383169,0.5217878158510698,0.0809728822857671,0.1163340521602707,0.3042651680181499,4177,3.890073089800602,57197002.30614204,115108782.63301948,27976239.12052467,1848,0.4413585755336702,1719444959.2989056,0.6279912534598195,0.08010933297926111,90281.19003181881,0.4746005192410591
Financial Services,Retail,USA,430556482.017692,62632557.60900078,60723546.58233091,29078280.65226939,57574720.13922454,474575019.3678689,268465643.796641,206109375.5712279,0.7266758388067944,0.1105326644762859,0.1410350305208869,0.3444645295822508,4129,16.3782885626041,31307619.760120783,47359177.204631016,27963495.613403328,3041,0.276418164295826,1593454528.9481404,0.5050529222192245,0.12131848030246876,104276.21264657109,0.43430304411252907
Energy,Business Services,Singapore,226937089.87758708,60289476.05392919,28799822.72750037,38238891.06538346,46679484.1175661,564024151.7135848,180885384.27013743,383138767.44344735,0.3442601383953481,0.0685117877476665,0.1269066362974663,0.1716078008282842,385,29.586539770155152,34227719.98152471,42572111.31902008,12312714.088479286,3070,0.8988259432683444,870106791.7398148,0.8191798128932977,0.08276149873324973,589446.9866950314,0.6792949668545537
Technology,Business Services,Singapore,215580660.0146384,24302026.708181903,16279272.603081211,32091233.55967845,27602238.94740917,317615030.8376852,69880271.5517669,247734759.28591835,0.7048683758925784,0.1313771919829707,0.0755136040588047,0.0812574064139177,1423,5.286399457324611,17426779.40247998,27507767.20197917,2776834.982177147,1738,0.1317508459975866,627314658.2344663,1.1626315394494702,0.08690469992748891,151497.30148604244,0.7799843686003681
Healthcare,Software,Germany,221695341.69742724,30139839.0874,31599236.83061261,37257168.55690475,19740491.14217677,237968847.44580352,90167589.99837469,147801257.44742885,0.6265818657246471,0.1890126779829956,0.1425345096954706,0.2163414825424821,1361,12.530951868972965,17174942.048089795,21735939.47538474,15698735.830021532,4148,0.5241867614299603,766553601.1405463,1.887347598829622,0.08295409821099625,162891.507492599,0.6210949837923219
Technology,Manufacturing,Singapore,375625072.1767852,81339604.67967397,19759740.15075501,45704194.89617594,60252641.5216701,720518660.82707,378612354.15410656,341906306.67296344,0.6973967350504027,0.2356614266194247,0.0526049553514767,0.1882549672040959,3622,17.833437616576838,47328830.92483336,90249497.84326752,20705345.632824745,165,0.1279674117135245,1376360441.491129,0.7585425923565234,0.08362398477300673,103706.53566449066,0.4745280382891063
Energy,Retail,Singapore,476157062.1052471,74738918.01074801,69256923.36910856,41497138.85205892,25255752.467055447,498571731.5889263,348258926.0989099,150312805.49001634,0.2166205620632424,0.1694671837422885,0.1454497452225131,0.2100849096726835,2614,11.71385427082541,56860593.19325388,60403977.2163437,32394240.03726304,3412,0.197205006676171,1655639695.3349268,1.6430767171237264,0.05065620625254157,182156.4889461542,0.30148681918041365
Consumer,Business Services,USA,122803311.37813838,30059295.324823976,4145819.586264657,9942667.147099877,36442472.49519321,292432664.86024505,140642249.2638829,151790415.59636214,0.4132228165145241,0.2456740444444953,0.0337598354615924,0.1354845224885154,960,18.48192900012432,18210587.174986344,25733463.225883123,4027781.193192752,1876,0.036752037607693,404953033.1129151,0.2728318488382291,0.12461833739609507,127920.11601889414,0.5190610825534948
Technology,Manufacturing,Singapore,195182961.586224,16909625.742343202,21165672.96003521,36602847.02513091,28372446.08450917,210369792.94918787,65898924.77618593,144470868.17300197,0.6499621051890649,0.1035297470119704,0.1084401670515951,0.2598810372044908,3442,9.171837065032577,12913108.068188565,15798198.565570695,2379164.673248765,1662,0.8639481774099588,700891574.7003472,1.2900842922075508,0.1348693920679105,56706.264260959906,0.6867472090344123
Technology,Software,Singapore,247267800.13291457,60917143.88917528,5186304.811852339,46657366.5411357,51679156.81624089,597424497.0844947,363649166.0734848,233775331.01100987,0.7103110199457694,0.1702001101871356,0.0209744447480202,0.0929235931508699,1936,18.83073439831694,44409582.02336784,55645735.48855225,15137016.372293608,1338,0.7469879840863999,878345043.3754526,0.9028275501289327,0.08650324362064421,127720.97114303439,0.3913052312917571
Industrials,Business Services,India,81995170.96894762,6747468.634068078,12291090.698293751,41025740.47129921,59100753.59049978,199486198.1100311,66881700.60428279,132604497.5057483,0.6546568064446583,0.1204081060086841,0.1499001776939828,0.1649594502277362,3325,2.222300861597075,4637070.269808938,7245114.309581897,1821823.3870898944,2233,0.8384902757037337,309610475.17036,0.6941661142861288,0.29626487521658734,24660.201795172215,0.664730185657292
Energy,Software,India,100001740.71509528,6588448.391502782,12965269.56318378,5979396.723621977,8497395.870114826,205793987.9655656,46838941.45136019,158955046.5142054,0.6453730484763751,0.2092297517295655,0.1296504387870787,0.0065573712311063,3236,21.69846459652482,2953685.3868773603,6695745.291806917,1440535.1659704254,3025,0.1869576618326235,274499708.22178006,0.7036740214318362,0.0412907877150262,30902.886500338467,0.7723988833959644
Energy,Business Services,UK,108750241.92175436,17697732.948736902,12146899.8808853,49943730.39938831,2074098.2472755308,87058321.99841449,32662850.07435436,54395471.92406013,0.401386002291331,0.2267674472197263,0.1116953826146426,0.3150330190789208,3876,7.440792518469816,10725753.8394537,18988651.27047713,3467259.4666443383,4403,0.5969142256594961,440105302.9412559,24.07973222338566,0.02382423873634165,28057.337957108968,0.624816452642526
Financial Services,Software,UK,129001972.86405258,37550026.065320976,8901333.468374137,1664641.4362522291,20392072.30420564,140747396.32415482,63816767.20582621,76930629.11832862,0.261993836480323,0.1752097754490819,0.0690015297498955,0.2999596282225978,4304,15.775717508541955,18183463.426995765,33795492.75496699,8387408.668737888,803,0.0910288919948428,474395697.21933264,0.08163179354306796,0.1448841885304985,29972.57733830218,0.5465865168912252
Consumer,Manufacturing,UK,166920566.73047492,12943045.617670655,29541252.98577262,9214144.334716152,15419431.263259638,174847720.6865308,84818020.72122425,90029699.96530655,0.4440182659654852,0.0999114364053112,0.1769779096992439,0.1217693532086112,2268,12.704620196947946,11100252.16233906,11042658.59366586,3984816.5970380334,3370,0.859111062185533,669367043.2808452,0.5975670682920052,0.08818777392531063,73598.13347904538,0.5149034806505309
Energy,Software,UK,261813053.331131,35786735.246538185,40407664.88573718,37732170.8097898,23829987.411448464,479472245.2640532,184450628.9776244,295021616.28642875,0.2005785849082134,0.2423631482800559,0.1543378543262742,0.1698516304291346,4210,24.74043886329976,25048771.91230612,34903544.75963222,7933812.362971501,282,0.5595015712637564,992487206.8833648,1.5833902955258135,0.04970045220933466,62188.37371285772,0.6153048882401014
Energy,Software,Germany,147491393.2429374,9747299.920833187,11214778.208466008,9216822.74878541,52967061.46056095,338390477.5747127,118902776.04984789,219487701.5248648,0.3830854439777256,0.1840729007658023,0.0760368314508618,0.0097085736964945,1310,15.826177678968357,4392130.643968482,7674458.638250127,11104955.212884968,4647,0.222407359532118,410114860.9022719,0.17401046036220488,0.15652645381803462,112588.849803769,0.6486225708771739
Consumer,Business Services,UK,440222918.3554889,38303049.95955199,10125168.449337384,25311042.88155068,69018145.06103477,596143174.6144503,157430166.3671552,438713008.2472952,0.7402269562611008,0.1853477258978826,0.0230000938778046,0.2902762527792625,986,30.5812543484991,28693624.336060368,34177123.30966847,14396962.067880278,4764,0.6450417073595072,1885045894.9859653,0.36673026867307695,0.11577444479788193,446473.5480278792,0.7359188646771448
Financial Services,Healthcare Services,UK,150837447.36489838,26001690.99389812,17828113.031699046,21623125.07905717,63290649.86876386,270578617.7568507,55392276.62088005,215186341.13597065,0.5134119385276047,0.1767207571883722,0.118194210676147,0.3161045006176282,189,23.829771052311617,16576044.8657415,25113166.779712413,2219012.668837454,2074,0.8075553007797914,683096650.785728,0.34164801789669935,0.23390854160412095,798081.7320894095,0.7952821361861747
Healthcare,Software,Germany,33490237.79225749,6680888.107708635,2969388.034569322,35597659.69660465,3769993.327645791,67265446.04874176,23102109.72410322,44163336.32463854,0.5584379317492094,0.1754251950624246,0.088664286380666,0.0407365938528929,2791,18.737189118218136,5463741.394491036,6699566.68030607,496046.7234310853,3166,0.2805943129001253,142001789.6280035,9.442366763771954,0.056046507517604004,11999.368610626118,0.656553088083843
Technology,Retail,Germany,10147060.247519564,2048933.7489300373,1395991.3988470405,38552136.603877984,4718061.631196893,13355756.628252104,5484364.89997211,7871391.728279994,0.2988744392872015,0.1341467742330019,0.1375759446375898,-0.021548185669763,4289,27.41040098804994,1088570.2881773466,2163065.3492945614,135641.81172951855,574,0.5064327477391526,65250083.696964346,8.171181221746346,0.35326052746547804,2365.833585339138,0.5893632197242381
Consumer,Retail,UK,190902023.01646656,39264442.41333561,10768366.763169147,29230138.3909308,6501175.515801796,293765241.3979452,85592569.0181538,208172672.37979144,0.6858596501503376,0.1389801635933663,0.0564078190111181,0.1863094994550139,3924,15.694510692540396,21374404.84060432,31468875.75760799,14094489.320529949,3976,0.1199350299879278,686816175.6590351,4.496131248861664,0.02213051307521799,48649.85296036355,0.7086361592309455
Industrials,Retail,USA,12621344.20548208,2298243.6646232344,515044.6253910331,10891748.498132937,55683276.91392744,15614388.237164082,10086021.97128496,5528366.265879123,0.5614433671332935,0.2164566969821618,0.0408074304135785,0.1960758153320736,2921,15.744017650841707,1550326.8917567097,2201591.4874668303,924707.1952006116,4345,0.1484238677477521,41663374.1055462,0.19560178749840607,3.5661516844697565,4320.898392838782,0.3540558990790917
